wavname,text,score,listener_id,audio type,anchor label,in RELATE dataset,in AudioCaps
/tango2/test/102997.wav,A power tool motor humming as compressed air hisses alongside a group of people talking in the background followed by hammering on a metal surface,10,1156,tango,False,test,test
/audiocaps/test/104367.wav,Distant bells followed by a horn honking and clanking,0,1156,natural,True,excluded,
/audiocaps/test/107130.wav,A rooster clucking followed by a dog whimpering then a man talking and a dog barking,10,1156,natural,False,validation,test
/tango/train/22699.wav,A man and woman converse while a horse gallops,6,1156,tango,False,train,train
/audioldm/test/107130.wav,A rooster clucking followed by a dog whimpering then a man talking and a dog barking,3,1156,audioldm,False,validation,test
/audioldm/test/102997.wav,A power tool motor humming as compressed air hisses alongside a group of people talking in the background followed by hammering on a metal surface,4,1156,audioldm,False,test,test
/audioldm/test/104042.wav,Music plays continuously along with swooshing followed by a man speaking quickly,7,1156,audioldm,False,test,test
/audiocaps/test/104042.wav,Music plays continuously along with swooshing followed by a man speaking quickly,8,1156,natural,False,test,test
/audiocaps/test/103231.wav,Distant bells followed by a horn honking and clanking,7,1156,natural,False,validation,test
/audiocaps/train/38603.wav,Running motor revving,8,1156,natural,False,train,train
/audiocaps/train/22699.wav,A man and woman converse while a horse gallops,9,1156,natural,False,train,train
/audiocaps/test/105459.wav,A man and woman converse while a horse gallops,0,1156,natural,True,excluded,
/audioldm2/test/103231.wav,Distant bells followed by a horn honking and clanking,5,1156,audioldm,False,validation,test
/audiocaps/test/102997.wav,A power tool motor humming as compressed air hisses alongside a group of people talking in the background followed by hammering on a metal surface,1,1156,natural,False,test,test
/audiocaps/train/75028.wav,Music plays continuously along with swooshing followed by a man speaking quickly,0,1156,natural,True,excluded,
/tango2/test/105750.wav,Laughing and speech with a sheep bleat,10,1157,tango,False,validation,test
/audiocaps/test/105717.wav,Male speaking and then applause,10,1157,natural,False,validation,test
/audiocaps/train/67692.wav,Male speaking and then applause,0,1157,natural,True,excluded,
/tango2/train/6928.wav,A dog is barking and moaning while a man is talking sharply to it,10,1157,tango,False,train,train
/audioldm/train/6928.wav,A dog is barking and moaning while a man is talking sharply to it,0,1157,audioldm,False,train,train
/audioldm/test/105750.wav,Laughing and speech with a sheep bleat,2,1157,audioldm,False,validation,test
/audioldm/test/105717.wav,Male speaking and then applause,8,1157,audioldm,False,validation,test
/audiocaps/train/6928.wav,A dog is barking and moaning while a man is talking sharply to it,10,1157,natural,False,train,train
/audioldm/train/13295.wav,An engine is started up,0,1157,audioldm,False,train,train
/audiocaps/train/13295.wav,An engine is started up,0,1157,natural,False,train,train
/audiocaps/test/104192.wav,A motorboat engine running and a man speaking,10,1157,natural,False,test,test
/audioldm/test/104192.wav,A motorboat engine running and a man speaking,0,1157,audioldm,False,test,test
/audiocaps/test/103173.wav,Laughing and speech with a sheep bleat,0,1157,natural,True,excluded,
/audiocaps/test/106288.wav,A bell chiming as a man is speaking in the background followed by a muffled bell chiming,2,1157,natural,False,test,test
/tango2/train/13295.wav,An engine is started up,10,1157,tango,False,train,train
/audioldm2/test/106288.wav,A bell chiming as a man is speaking in the background followed by a muffled bell chiming,0,1157,audioldm,False,test,test
/audiocaps/test/105750.wav,Laughing and speech with a sheep bleat,10,1157,natural,False,validation,test
/audiocaps/train/93181.wav,An engine is started up,0,1157,natural,True,excluded,
/tango2/test/105717.wav,Male speaking and then applause,10,1157,tango,False,validation,test
/tango/test/106288.wav,A bell chiming as a man is speaking in the background followed by a muffled bell chiming,9,1157,tango,False,test,test
/tango2/test/104192.wav,A motorboat engine running and a man speaking,10,1157,tango,False,test,test
/audiocaps/train/45404.wav,Ducks quack and splash in the water,5,1158,natural,False,train,train
/audioldm/train/88395.wav,A woman talking and then a cat meowing,5,1158,audioldm,False,train,train
/tango/train/586.wav,A man is speaking followed by some vehicle hissing sound,1,1158,tango,False,train,train
/audiocaps/test/103506.wav,A group of people talking in the background as compressed air sprays while a tin can rattles followed by a man talking,1,1158,natural,True,excluded,
/audiocaps/train/88395.wav,A woman talking and then a cat meowing,10,1158,natural,False,train,train
/audioldm2/test/17422.wav,Dog panting followed by footsteps,6,1158,audioldm,False,test,test
/audiocaps/train/586.wav,A man is speaking followed by some vehicle hissing sound,5,1158,natural,False,train,train
/audiocaps/test/105460.wav,A woman talking and then a cat meowing,1,1158,natural,True,excluded,
/tango/test/17422.wav,Dog panting followed by footsteps,5,1158,tango,False,test,test
/audioldm2/test/104175.wav,High-pitched snoring occurs in a rhythmic pattern,10,1158,audioldm,False,test,test
/audiocaps/test/17422.wav,Dog panting followed by footsteps,6,1158,natural,False,test,test
/audioldm/test/106601.wav,A group of people talking in the background as compressed air sprays while a tin can rattles followed by a man talking,9,1158,audioldm,False,validation,test
/tango/test/104175.wav,High-pitched snoring occurs in a rhythmic pattern,10,1158,tango,False,test,test
/tango2/train/88395.wav,A woman talking and then a cat meowing,8,1158,tango,False,train,train
/audioldm2/train/45404.wav,Ducks quack and splash in the water,8,1158,audioldm,False,train,train
/audioldm2/train/586.wav,A man is speaking followed by some vehicle hissing sound,7,1158,audioldm,False,train,train
/tango2/test/106601.wav,A group of people talking in the background as compressed air sprays while a tin can rattles followed by a man talking,7,1158,tango,False,validation,test
/audiocaps/train/75632.wav,High-pitched snoring occurs in a rhythmic pattern,0,1158,natural,True,excluded,
/audiocaps/test/106601.wav,A group of people talking in the background as compressed air sprays while a tin can rattles followed by a man talking,7,1158,natural,False,validation,test
/audiocaps/test/104175.wav,High-pitched snoring occurs in a rhythmic pattern,7,1158,natural,False,test,test
/tango/train/45404.wav,Ducks quack and splash in the water,9,1158,tango,False,train,train
/audiocaps/train/16977.wav,"A man speaking, followed by a man yelling and a loud bang",10,1159,natural,False,train,train
/audioldm2/train/5831.wav,Men are talking and something is squeaking,5,1159,audioldm,False,train,train
/tango/train/5831.wav,Men are talking and something is squeaking,8,1159,tango,False,train,train
/audiocaps/test/105207.wav,A vehicle engine is accelerating followed by a man speaking,9,1159,natural,False,validation,test
/audiocaps/test/107389.wav,Bees buzz while two men talk followed by a sniffle,9,1159,natural,False,validation,test
/audiocaps/train/5831.wav,Men are talking and something is squeaking,9,1159,natural,False,train,train
/audiocaps/test/106005.wav,Plastic clicking and clacking followed by a woman snoring,6,1159,natural,False,test,test
/audiocaps/test/11680.wav,"A man speaking, followed by a man yelling and a loud bang",0,1159,natural,True,excluded,
/audioldm/test/106005.wav,Plastic clicking and clacking followed by a woman snoring,5,1159,audioldm,False,test,test
/audioldm2/test/107389.wav,Bees buzz while two men talk followed by a sniffle,4,1159,audioldm,False,validation,test
/tango2/test/106005.wav,Plastic clicking and clacking followed by a woman snoring,8,1159,tango,False,test,test
/audioldm2/train/16977.wav,"A man speaking, followed by a man yelling and a loud bang",3,1159,audioldm,False,train,train
/audiocaps/train/37775.wav,"Water drips, then hisses and sprays for several seconds",5,1159,natural,False,train,train
/audiocaps/test/105432.wav,"Water drips, then hisses and sprays for several seconds",0,1159,natural,True,excluded,
/audioldm2/test/105207.wav,A vehicle engine is accelerating followed by a man speaking,5,1159,audioldm,False,validation,test
/tango/train/37775.wav,"Water drips, then hisses and sprays for several seconds",3,1159,tango,False,train,train
/audiocaps/train/18039.wav,A vehicle engine is accelerating followed by a man speaking,0,1159,natural,True,excluded,
/audioldm2/train/37775.wav,"Water drips, then hisses and sprays for several seconds",3,1159,audioldm,False,train,train
/tango/train/16977.wav,"A man speaking, followed by a man yelling and a loud bang",6,1159,tango,False,train,train
/tango/test/105207.wav,A vehicle engine is accelerating followed by a man speaking,4,1159,tango,False,validation,test
/tango/test/107389.wav,Bees buzz while two men talk followed by a sniffle,8,1159,tango,False,validation,test
/audioldm/train/87560.wav,A woman speaking then laughing after a cat meows while birds chirp in the background and wind lightly blows into a microphone,5,1160,audioldm,False,excluded,train
/audiocaps/train/100477.wav,A man talks while an audience laughs,10,1160,natural,False,excluded,train
/audiocaps/test/106349.wav,A clock ticking,10,1160,natural,False,excluded,test
/audiocaps/test/106443.wav,Plastic tapping followed by an electronic beep then by a toy car motor revving and plastic scrapping against a wooden surface,5,1160,natural,False,excluded,test
/audiocaps/train/18106.wav,Plastic thumping as a man laughs followed by a kid speaking in the distance as water splashes and wind blows into a microphone,2,1160,natural,True,excluded,
/audiocaps/test/107013.wav,Plastic thumping as a man laughs followed by a kid speaking in the distance as water splashes and wind blows into a microphone,8,1160,natural,False,excluded,test
/tango/test/106443.wav,Plastic tapping followed by an electronic beep then by a toy car motor revving and plastic scrapping against a wooden surface,5,1160,tango,False,excluded,test
/tango/train/17618.wav,"Hissing is present, an adult male speaks, then snapping, banging and vibration occur",8,1160,tango,False,excluded,train
/audioldm/train/100477.wav,A man talks while an audience laughs,10,1160,audioldm,False,excluded,train
/audiocaps/train/87560.wav,A woman speaking then laughing after a cat meows while birds chirp in the background and wind lightly blows into a microphone,8,1160,natural,False,excluded,train
/tango2/test/107013.wav,Plastic thumping as a man laughs followed by a kid speaking in the distance as water splashes and wind blows into a microphone,5,1160,tango,False,excluded,test
/tango/test/106349.wav,A clock ticking,10,1160,tango,False,excluded,test
/audioldm2/test/106349.wav,A clock ticking,10,1160,audioldm,False,excluded,test
/audiocaps/train/17618.wav,"Hissing is present, an adult male speaks, then snapping, banging and vibration occur",8,1160,natural,False,excluded,train
/tango2/train/100477.wav,A man talks while an audience laughs,10,1160,tango,False,excluded,train
/audioldm/test/107013.wav,Plastic thumping as a man laughs followed by a kid speaking in the distance as water splashes and wind blows into a microphone,8,1160,audioldm,False,excluded,test
/audioldm2/train/17618.wav,"Hissing is present, an adult male speaks, then snapping, banging and vibration occur",5,1160,audioldm,False,excluded,train
/audiocaps/train/86526.wav,A woman speaking then laughing after a cat meows while birds chirp in the background and wind lightly blows into a microphone,2,1160,natural,True,excluded,
/audioldm2/test/106443.wav,Plastic tapping followed by an electronic beep then by a toy car motor revving and plastic scrapping against a wooden surface,5,1160,audioldm,False,excluded,test
/audiocaps/test/106335.wav,Plastic tapping followed by an electronic beep then by a toy car motor revving and plastic scrapping against a wooden surface,2,1160,natural,True,excluded,
